,NEname,dateTime,SC.AnsSessionTerm.fromVoLTE,SC.OrigRelBeforeRing.fromVoLTE,SC.OrigRelAfterRing.fromVoLTE,SC.FailSessionOrig.403.fromVoLTE,SC.FailSessionOrig.404.fromVoLTE,SC.FailSessionOrig.408.fromVoLTE,SC.FailSessionOrig.480.fromVoLTE,SC.FailSessionOrig.484.fromVoLTE,SC.FailSessionOrig.487.fromVoLTE,SC.FailSessionOrig.486.fromVoLTE,SC.FailSessionOrig.600.fromVoLTE,SC.FailSessionOrig.603.fromVoLTE,SC.FailSessionOrig.604.fromVoLTE,SC.AnsSessionOrig.fromVoLTE,SC.FailSessionTerm.403.fromVoLTE,SC.FailSessionTerm.404.fromVoLTE,SC.FailSessionTerm.408.fromVoLTE,SC.FailSessionTerm.480.fromVoLTE,SC.FailSessionTerm.484.fromVoLTE,SC.FailSessionTerm.486.fromVoLTE,SC.FailSessionTerm.487.fromVoLTE,SC.FailSessionTerm.600.fromVoLTE,SC.FailSessionTerm.603.fromVoLTE,SC.FailSessionTerm.604.fromVoLTE,SC.TermRelBeforeRing.fromVoLTE,SC.TermRelAfterRing.fromVoLTE,SC.AttSessionOrig.fromVoLTE,SC.AttSessionTerm.fromVoLTE
95,CQISBG6BZX,20210124190000,47561.0,5239.0,11674.0,2.0,0.0,1524.0,358.0,0.0,493.0,11.0,0.0,3.0,0.0,46373.0,0.0,0.0,3312.0,19.0,0.0,275.0,894.0,0.0,0.0,0.0,2359.0,9732.0,65699.0,64242.0
96,CQISBG8BZX,20210124190000,46632.0,4942.0,11924.0,4.0,0.0,1507.0,362.0,0.0,549.0,5.0,0.0,0.0,1.0,46106.0,0.0,0.0,3459.0,25.0,0.0,238.0,869.0,0.0,1.0,0.0,2386.0,9478.0,65417.0,63190.0
97,CQISBG7BZX,20210124190000,47587.0,5219.0,11967.0,3.0,0.0,1510.0,456.0,0.0,578.0,3.0,0.0,2.0,0.0,46189.0,0.0,0.0,3195.0,13.0,0.0,213.0,871.0,0.0,0.0,0.0,2386.0,9812.0,65956.0,64158.0
98,CQISBG9BZX,20210124190000,47388.0,5089.0,11706.0,2.0,2.0,1429.0,353.0,0.0,540.0,5.0,0.0,4.0,0.0,46221.0,0.0,0.0,3380.0,34.0,0.0,188.0,851.0,0.0,0.0,0.0,2511.0,9661.0,65390.0,64074.0
99,CQISBG5BZX,20210124190000,47022.0,5271.0,11686.0,7.0,5.0,1540.0,316.0,0.0,581.0,11.0,0.0,2.0,0.0,45744.0,0.0,0.0,3475.0,20.0,0.0,213.0,951.0,0.0,0.0,0.0,2405.0,9640.0,65188.0,63779.0
100,CQISBG6BZX,20210124191500,44460.0,4925.0,11271.0,1.0,1.0,1404.0,339.0,0.0,487.0,10.0,0.0,12.0,0.0,43908.0,0.0,0.0,3013.0,21.0,0.0,195.0,733.0,0.0,1.0,0.0,2230.0,8982.0,62380.0,59700.0
101,CQISBG8BZX,20210124191500,44833.0,4937.0,11212.0,4.0,3.0,1404.0,322.0,0.0,580.0,12.0,0.0,1.0,0.0,44048.0,0.0,0.0,3111.0,12.0,0.0,221.0,776.0,0.0,0.0,0.0,2408.0,9006.0,62537.0,60425.0
102,CQISBG7BZX,20210124191500,44724.0,4827.0,11154.0,5.0,1.0,1398.0,353.0,0.0,495.0,2.0,0.0,2.0,0.0,43863.0,0.0,0.0,2992.0,12.0,0.0,167.0,703.0,0.0,0.0,0.0,2125.0,9277.0,62131.0,60052.0
103,CQISBG9BZX,20210124191500,44691.0,4864.0,11188.0,2.0,0.0,1409.0,316.0,0.0,513.0,6.0,0.0,0.0,1.0,43947.0,0.0,0.0,2961.0,12.0,0.0,181.0,708.0,0.0,0.0,0.0,2309.0,9190.0,62268.0,60110.0
104,CQISBG5BZX,20210124191500,44295.0,4850.0,11172.0,10.0,1.0,1464.0,332.0,0.0,491.0,5.0,0.0,1.0,0.0,43649.0,0.0,0.0,3075.0,8.0,0.0,178.0,743.0,0.0,0.0,0.0,2225.0,8901.0,61999.0,59463.0
105,CQISBG6BZX,20210124193000,42012.0,4803.0,10658.0,8.0,0.0,1371.0,289.0,0.0,506.0,11.0,0.0,4.0,0.0,41399.0,0.0,0.0,2860.0,5.0,0.0,157.0,510.0,0.0,0.0,0.0,2255.0,8532.0,59071.0,56394.0
106,CQISBG8BZX,20210124193000,42004.0,4586.0,10805.0,3.0,1.0,1394.0,305.0,0.0,493.0,6.0,0.0,1.0,0.0,42033.0,0.0,0.0,2904.0,14.0,0.0,147.0,575.0,0.0,0.0,0.0,2231.0,8900.0,59648.0,56813.0
107,CQISBG7BZX,20210124193000,42147.0,4721.0,10747.0,8.0,1.0,1299.0,303.0,0.0,495.0,6.0,0.0,9.0,0.0,41736.0,0.0,0.0,2861.0,8.0,0.0,118.0,636.0,0.0,0.0,0.0,2266.0,8849.0,59365.0,56939.0
108,CQISBG9BZX,20210124193000,42223.0,4825.0,10919.0,2.0,0.0,1316.0,315.0,0.0,507.0,12.0,0.0,7.0,1.0,41657.0,0.0,0.0,2906.0,13.0,0.0,97.0,617.0,0.0,0.0,0.0,2197.0,8714.0,59580.0,56821.0
109,CQISBG5BZX,20210124193000,41957.0,4698.0,10896.0,0.0,0.0,1439.0,306.0,0.0,493.0,7.0,0.0,2.0,0.0,41303.0,0.0,0.0,2901.0,3.0,0.0,87.0,594.0,0.0,1.0,0.0,2155.0,8684.0,59170.0,56435.0
110,CQISBG6BZX,20210124194500,39769.0,4497.0,10322.0,0.0,6.0,1226.0,305.0,0.0,422.0,1.0,0.0,1.0,0.0,39234.0,0.0,0.0,2691.0,17.0,0.0,138.0,593.0,0.0,0.0,0.0,2040.0,8326.0,56034.0,53625.0
111,CQISBG8BZX,20210124194500,39825.0,4645.0,10289.0,1.0,1.0,1268.0,266.0,0.0,519.0,3.0,0.0,1.0,0.0,39412.0,0.0,0.0,2653.0,8.0,0.0,113.0,527.0,0.0,0.0,0.0,2019.0,8231.0,56434.0,53446.0
112,CQISBG7BZX,20210124194500,39598.0,4433.0,10379.0,3.0,2.0,1240.0,285.0,0.0,458.0,5.0,0.0,1.0,1.0,39518.0,0.0,0.0,2619.0,7.0,0.0,86.0,535.0,0.0,0.0,0.0,2095.0,8338.0,56344.0,53336.0
113,CQISBG9BZX,20210124194500,40119.0,4511.0,10273.0,1.0,1.0,1400.0,284.0,0.0,475.0,6.0,0.0,2.0,0.0,39340.0,3.0,0.0,2715.0,6.0,0.0,87.0,525.0,0.0,0.0,0.0,2144.0,8534.0,56339.0,54196.0
114,CQISBG5BZX,20210124194500,39337.0,4524.0,10393.0,2.0,3.0,1262.0,302.0,0.0,502.0,8.0,0.0,5.0,0.0,39107.0,0.0,0.0,2719.0,9.0,0.0,103.0,527.0,0.0,0.0,0.0,2087.0,8076.0,56140.0,52913.0
115,CQISBG6BZX,20210124200000,37513.0,4342.0,9980.0,5.0,2.0,1159.0,299.0,0.0,430.0,0.0,0.0,4.0,0.0,37073.0,0.0,0.0,2490.0,7.0,0.0,77.0,470.0,0.0,0.0,0.0,2005.0,7804.0,53321.0,50414.0
116,CQISBG8BZX,20210124200000,37491.0,4318.0,9690.0,0.0,0.0,1176.0,302.0,0.0,499.0,2.0,0.0,1.0,0.0,37683.0,0.0,0.0,2434.0,14.0,0.0,88.0,438.0,0.0,0.0,0.0,1946.0,7766.0,53686.0,50251.0
117,CQISBG7BZX,20210124200000,37448.0,4261.0,9722.0,2.0,0.0,1188.0,272.0,0.0,456.0,2.0,0.0,1.0,0.0,37109.0,0.0,0.0,2577.0,15.0,0.0,66.0,449.0,0.0,1.0,0.0,1968.0,7822.0,53037.0,50389.0
118,CQISBG9BZX,20210124200000,37631.0,4115.0,9939.0,3.0,2.0,1246.0,283.0,0.0,459.0,1.0,0.0,1.0,0.0,37556.0,0.0,0.0,2760.0,10.0,0.0,71.0,436.0,0.0,0.0,0.0,1993.0,8050.0,53628.0,51008.0
119,CQISBG5BZX,20210124200000,37619.0,4293.0,10100.0,2.0,10.0,1176.0,258.0,0.0,440.0,2.0,0.0,0.0,0.0,37837.0,0.0,0.0,2600.0,10.0,0.0,56.0,450.0,0.0,0.0,0.0,1937.0,7881.0,54140.0,50598.0
120,CQISBG6BZX,20210124201500,34240.0,4034.0,9418.0,4.0,4.0,1025.0,292.0,0.0,428.0,0.0,0.0,2.0,0.0,34257.0,0.0,0.0,2209.0,7.0,0.0,65.0,408.0,0.0,1.0,0.0,1818.0,7309.0,49485.0,46085.0
121,CQISBG8BZX,20210124201500,34142.0,4138.0,9239.0,7.0,1.0,1061.0,277.0,0.0,455.0,2.0,0.0,1.0,0.0,34397.0,0.0,0.0,2316.0,10.0,0.0,86.0,427.0,0.0,0.0,0.0,1838.0,7300.0,49590.0,46150.0
122,CQISBG7BZX,20210124201500,34210.0,4079.0,9091.0,6.0,2.0,1081.0,264.0,0.0,452.0,0.0,0.0,4.0,0.0,33848.0,0.0,0.0,2307.0,8.0,0.0,55.0,436.0,0.0,0.0,0.0,1862.0,7532.0,48840.0,46446.0
123,CQISBG9BZX,20210124201500,34695.0,3936.0,9101.0,2.0,4.0,1018.0,258.0,0.0,440.0,3.0,0.0,2.0,0.0,34485.0,0.0,0.0,2314.0,15.0,0.0,58.0,442.0,0.0,0.0,0.0,1842.0,7261.0,49272.0,46656.0
124,CQISBG5BZX,20210124201500,34455.0,3990.0,9162.0,2.0,2.0,1142.0,244.0,0.0,418.0,2.0,0.0,16.0,0.0,34196.0,0.0,0.0,2394.0,5.0,0.0,51.0,419.0,0.0,0.0,0.0,1799.0,7173.0,49183.0,46323.0
125,CQISBG6BZX,20210124203000,31478.0,3674.0,8605.0,4.0,1.0,953.0,243.0,0.0,394.0,7.0,0.0,0.0,0.0,31836.0,0.0,0.0,2088.0,9.0,0.0,47.0,332.0,0.0,2.0,0.0,1693.0,6603.0,45735.0,42282.0
126,CQISBG8BZX,20210124203000,31887.0,3723.0,8675.0,4.0,3.0,1007.0,257.0,0.0,400.0,0.0,0.0,1.0,0.0,31879.0,0.0,0.0,2174.0,9.0,0.0,53.0,331.0,0.0,1.0,0.0,1726.0,6562.0,45968.0,42791.0
127,CQISBG7BZX,20210124203000,31374.0,3710.0,8411.0,0.0,3.0,1063.0,303.0,0.0,351.0,1.0,0.0,0.0,0.0,31635.0,0.0,0.0,2175.0,9.0,0.0,23.0,343.0,0.0,0.0,0.0,1762.0,6755.0,45493.0,42503.0
128,CQISBG9BZX,20210124203000,32020.0,3658.0,8406.0,2.0,2.0,1021.0,229.0,0.0,342.0,2.0,0.0,5.0,0.0,31678.0,0.0,0.0,2245.0,7.0,0.0,33.0,316.0,0.0,0.0,0.0,1782.0,6878.0,45373.0,43319.0
129,CQISBG5BZX,20210124203000,31444.0,3688.0,8584.0,5.0,1.0,964.0,217.0,0.0,387.0,2.0,0.0,3.0,0.0,31476.0,0.0,0.0,2048.0,1.0,0.0,39.0,350.0,0.0,0.0,0.0,1667.0,6558.0,45353.0,42136.0
130,CQISBG6BZX,20210124204500,28482.0,3444.0,7866.0,5.0,3.0,928.0,231.0,0.0,361.0,2.0,0.0,0.0,0.0,28930.0,0.0,0.0,1766.0,8.0,0.0,56.0,355.0,0.0,0.0,0.0,1374.0,6068.0,41786.0,38130.0
131,CQISBG8BZX,20210124204500,28709.0,3420.0,7906.0,6.0,3.0,937.0,233.0,0.0,372.0,1.0,0.0,1.0,0.0,28525.0,0.0,0.0,1903.0,9.0,0.0,68.0,318.0,0.0,1.0,0.0,1498.0,6279.0,41419.0,38814.0
132,CQISBG7BZX,20210124204500,28709.0,3310.0,7980.0,1.0,2.0,928.0,203.0,0.0,332.0,0.0,0.0,0.0,0.0,28920.0,0.0,0.0,1935.0,2.0,0.0,39.0,334.0,0.0,0.0,0.0,1494.0,6255.0,41686.0,38804.0
133,CQISBG9BZX,20210124204500,28738.0,3449.0,8124.0,3.0,3.0,956.0,219.0,0.0,357.0,2.0,0.0,2.0,0.0,28939.0,0.0,0.0,1963.0,10.0,0.0,42.0,267.0,0.0,0.0,0.0,1526.0,6163.0,42067.0,38738.0
134,CQISBG5BZX,20210124204500,28595.0,3380.0,7884.0,3.0,4.0,886.0,214.0,0.0,358.0,3.0,0.0,3.0,0.0,28531.0,0.0,0.0,1914.0,7.0,0.0,42.0,294.0,0.0,0.0,0.0,1616.0,6189.0,41287.0,38692.0
135,CQISBG6BZX,20210124210000,26449.0,3224.0,7428.0,1.0,1.0,867.0,204.0,0.0,364.0,1.0,0.0,0.0,0.0,26185.0,0.0,0.0,1773.0,5.0,0.0,46.0,303.0,0.0,1.0,0.0,1420.0,5848.0,38293.0,35886.0
136,CQISBG8BZX,20210124210000,26434.0,2950.0,7391.0,9.0,2.0,849.0,185.0,0.0,308.0,1.0,0.0,1.0,0.0,26584.0,0.0,0.0,1798.0,7.0,0.0,42.0,287.0,0.0,2.0,0.0,1391.0,5807.0,38314.0,35809.0
137,CQISBG7BZX,20210124210000,26273.0,3052.0,7418.0,1.0,0.0,934.0,178.0,0.0,285.0,1.0,0.0,0.0,0.0,26370.0,0.0,0.0,1807.0,7.0,0.0,28.0,288.0,0.0,0.0,0.0,1455.0,5782.0,38271.0,35660.0
138,CQISBG9BZX,20210124210000,26468.0,3234.0,7510.0,3.0,0.0,877.0,172.0,0.0,334.0,0.0,0.0,0.0,0.0,26459.0,0.0,0.0,1855.0,2.0,0.0,17.0,276.0,0.0,0.0,0.0,1494.0,5932.0,38604.0,36085.0
139,CQISBG5BZX,20210124210000,26357.0,3184.0,7462.0,7.0,0.0,862.0,192.0,0.0,369.0,4.0,0.0,0.0,0.0,26278.0,0.0,0.0,1808.0,2.0,0.0,16.0,316.0,0.0,0.0,0.0,1418.0,5438.0,38370.0,35391.0
140,CQISBG6BZX,20210124211500,22972.0,2829.0,6891.0,2.0,3.0,724.0,159.0,0.0,275.0,0.0,0.0,0.0,0.0,23007.0,0.0,0.0,1696.0,6.0,0.0,28.0,255.0,0.0,0.0,0.0,1290.0,5325.0,33904.0,31610.0
141,CQISBG8BZX,20210124211500,23281.0,2864.0,6527.0,1.0,2.0,812.0,198.0,0.0,267.0,0.0,0.0,1.0,0.0,22824.0,0.0,0.0,1630.0,4.0,0.0,42.0,235.0,0.0,0.0,0.0,1273.0,5277.0,33512.0,31771.0
142,CQISBG7BZX,20210124211500,22855.0,2745.0,6799.0,2.0,0.0,766.0,189.0,0.0,305.0,0.0,0.0,0.0,0.0,23110.0,0.0,0.0,1712.0,5.0,0.0,19.0,232.0,0.0,0.0,0.0,1219.0,5126.0,33922.0,31193.0
143,CQISBG9BZX,20210124211500,22766.0,2814.0,6731.0,2.0,0.0,750.0,194.0,0.0,286.0,0.0,0.0,1.0,0.0,23089.0,0.0,0.0,1675.0,5.0,0.0,31.0,253.0,0.0,0.0,0.0,1199.0,5259.0,33880.0,31234.0
144,CQISBG5BZX,20210124211500,23139.0,2863.0,6619.0,2.0,2.0,765.0,197.0,0.0,293.0,0.0,0.0,1.0,0.0,23025.0,0.0,0.0,1696.0,10.0,0.0,13.0,252.0,0.0,0.0,0.0,1299.0,5137.0,33778.0,31577.0
145,CQISBG6BZX,20210124213000,20045.0,2569.0,5934.0,2.0,0.0,765.0,169.0,0.0,277.0,0.0,0.0,0.0,0.0,20050.0,0.0,0.0,1487.0,3.0,0.0,24.0,190.0,0.0,0.0,0.0,1086.0,4626.0,29775.0,27484.0
146,CQISBG8BZX,20210124213000,20002.0,2418.0,6117.0,4.0,2.0,684.0,157.0,0.0,266.0,0.0,0.0,3.0,0.0,20009.0,0.0,0.0,1421.0,7.0,0.0,35.0,268.0,0.0,0.0,0.0,1164.0,4583.0,29673.0,27508.0
147,CQISBG7BZX,20210124213000,20072.0,2440.0,6085.0,1.0,3.0,716.0,189.0,0.0,275.0,0.0,0.0,0.0,0.0,20056.0,0.0,0.0,1487.0,5.0,0.0,17.0,215.0,0.0,0.0,0.0,1143.0,4662.0,29770.0,27616.0
148,CQISBG9BZX,20210124213000,20236.0,2581.0,5954.0,3.0,0.0,699.0,156.0,0.0,258.0,0.0,0.0,0.0,0.0,19947.0,0.0,0.0,1429.0,7.0,0.0,8.0,219.0,0.0,0.0,0.0,1060.0,4617.0,29619.0,27624.0
149,CQISBG5BZX,20210124213000,20009.0,2546.0,6268.0,1.0,0.0,664.0,187.0,0.0,294.0,0.0,0.0,0.0,0.0,19719.0,0.0,0.0,1480.0,1.0,0.0,8.0,223.0,0.0,0.0,0.0,1163.0,4707.0,29686.0,27620.0
150,CQISBG6BZX,20210124214500,17397.0,2054.0,5538.0,0.0,0.0,626.0,138.0,0.0,232.0,0.0,0.0,0.0,1.0,17241.0,0.0,0.0,1316.0,5.0,0.0,23.0,198.0,0.0,1.0,0.0,886.0,4258.0,25837.0,24093.0
151,CQISBG8BZX,20210124214500,17436.0,2163.0,5574.0,3.0,2.0,651.0,137.0,0.0,231.0,2.0,0.0,3.0,0.0,17249.0,0.0,0.0,1281.0,4.0,0.0,34.0,191.0,0.0,0.0,0.0,1018.0,4056.0,26026.0,24037.0
152,CQISBG7BZX,20210124214500,17313.0,2204.0,5585.0,0.0,2.0,607.0,148.0,0.0,212.0,0.0,0.0,1.0,0.0,17422.0,0.0,0.0,1340.0,3.0,0.0,14.0,201.0,0.0,0.0,0.0,1009.0,4239.0,26189.0,24136.0
153,CQISBG9BZX,20210124214500,17295.0,2314.0,5266.0,1.0,1.0,698.0,147.0,0.0,220.0,1.0,0.0,0.0,0.0,17211.0,0.0,0.0,1399.0,2.0,0.0,18.0,177.0,0.0,0.0,0.0,935.0,4231.0,25869.0,24079.0
154,CQISBG5BZX,20210124214500,17136.0,2193.0,5404.0,2.0,3.0,616.0,158.0,0.0,222.0,0.0,0.0,3.0,0.0,17271.0,0.0,0.0,1327.0,3.0,0.0,21.0,215.0,0.0,0.0,0.0,962.0,4179.0,25884.0,23859.0
155,CQISBG6BZX,20210124220000,14797.0,2042.0,4925.0,3.0,0.0,533.0,145.0,0.0,201.0,1.0,0.0,1.0,0.0,14753.0,0.0,0.0,1219.0,5.0,0.0,26.0,173.0,0.0,0.0,0.0,821.0,3972.0,22608.0,21025.0
156,CQISBG8BZX,20210124220000,14833.0,2126.0,4932.0,5.0,0.0,589.0,121.0,0.0,177.0,0.0,0.0,11.0,1.0,14785.0,0.0,0.0,1316.0,4.0,0.0,40.0,158.0,0.0,0.0,0.0,910.0,3698.0,22767.0,20975.0
157,CQISBG7BZX,20210124220000,14687.0,2017.0,4826.0,2.0,1.0,552.0,134.0,0.0,213.0,0.0,0.0,4.0,0.0,15011.0,0.0,0.0,1270.0,3.0,0.0,24.0,160.0,0.0,0.0,0.0,860.0,3773.0,22762.0,20788.0
158,CQISBG9BZX,20210124220000,15101.0,1963.0,4990.0,1.0,0.0,600.0,118.0,0.0,202.0,0.0,0.0,0.0,0.0,15198.0,0.0,0.0,1266.0,5.0,0.0,10.0,187.0,0.0,0.0,0.0,927.0,3921.0,23083.0,21441.0
159,CQISBG5BZX,20210124220000,14897.0,2077.0,5166.0,1.0,0.0,615.0,144.0,0.0,209.0,0.0,0.0,1.0,0.0,14928.0,0.0,0.0,1189.0,4.0,0.0,13.0,187.0,0.0,0.0,0.0,875.0,3828.0,23148.0,21000.0
160,CQISBG6BZX,20210124221500,12358.0,1669.0,4328.0,1.0,0.0,490.0,101.0,0.0,192.0,0.0,0.0,2.0,0.0,12251.0,0.0,0.0,1023.0,1.0,0.0,23.0,162.0,0.0,0.0,0.0,732.0,3215.0,19038.0,17529.0
161,CQISBG8BZX,20210124221500,12543.0,1690.0,4227.0,5.0,0.0,520.0,95.0,0.0,214.0,1.0,0.0,0.0,0.0,12132.0,0.0,0.0,1087.0,4.0,0.0,28.0,145.0,0.0,0.0,0.0,673.0,3181.0,18889.0,17672.0
162,CQISBG7BZX,20210124221500,12579.0,1633.0,4209.0,0.0,5.0,460.0,152.0,0.0,197.0,1.0,0.0,2.0,0.0,12649.0,0.0,0.0,1051.0,3.0,0.0,11.0,161.0,0.0,0.0,0.0,752.0,3401.0,19310.0,17976.0
163,CQISBG9BZX,20210124221500,12461.0,1728.0,4197.0,0.0,0.0,529.0,120.0,0.0,176.0,2.0,0.0,0.0,0.0,12381.0,0.0,0.0,1079.0,5.0,0.0,7.0,145.0,0.0,0.0,0.0,716.0,3149.0,19135.0,17589.0
164,CQISBG5BZX,20210124221500,12326.0,1654.0,4251.0,0.0,0.0,522.0,138.0,0.0,200.0,1.0,0.0,2.0,0.0,12371.0,0.0,0.0,1017.0,12.0,0.0,7.0,165.0,0.0,0.0,0.0,674.0,3284.0,19148.0,17498.0
165,CQISBG6BZX,20210124223000,10240.0,1371.0,3883.0,0.0,0.0,414.0,97.0,0.0,161.0,0.0,0.0,3.0,0.0,10218.0,0.0,0.0,949.0,2.0,0.0,12.0,136.0,0.0,0.0,0.0,650.0,2889.0,16159.0,14890.0
166,CQISBG8BZX,20210124223000,10511.0,1415.0,3569.0,6.0,0.0,427.0,89.0,0.0,115.0,0.0,0.0,2.0,0.0,10329.0,0.0,0.0,945.0,6.0,0.0,19.0,123.0,0.0,0.0,0.0,632.0,2830.0,15959.0,15072.0
167,CQISBG7BZX,20210124223000,10278.0,1412.0,3762.0,0.0,3.0,368.0,140.0,0.0,158.0,0.0,0.0,0.0,0.0,10423.0,0.0,0.0,949.0,0.0,0.0,11.0,136.0,0.0,0.0,0.0,603.0,2797.0,16271.0,14783.0
168,CQISBG9BZX,20210124223000,10340.0,1416.0,3782.0,0.0,0.0,460.0,98.0,0.0,158.0,0.0,0.0,1.0,0.0,10416.0,0.0,0.0,919.0,1.0,0.0,2.0,122.0,0.0,0.0,0.0,646.0,2727.0,16336.0,14768.0
169,CQISBG5BZX,20210124223000,10407.0,1438.0,3654.0,2.0,1.0,494.0,110.0,0.0,151.0,0.0,0.0,0.0,0.0,10256.0,0.0,0.0,862.0,4.0,0.0,8.0,140.0,0.0,0.0,0.0,607.0,2842.0,16109.0,14875.0
170,CQISBG6BZX,20210124224500,8435.0,1197.0,3164.0,1.0,0.0,364.0,79.0,0.0,121.0,0.0,0.0,1.0,0.0,8500.0,0.0,0.0,779.0,2.0,0.0,24.0,104.0,0.0,0.0,0.0,536.0,2334.0,13432.0,12233.0
171,CQISBG8BZX,20210124224500,8620.0,1135.0,3175.0,5.0,1.0,366.0,82.0,0.0,122.0,0.0,0.0,1.0,0.0,8483.0,0.0,0.0,793.0,1.0,0.0,21.0,127.0,0.0,0.0,0.0,577.0,2485.0,13376.0,12635.0
172,CQISBG7BZX,20210124224500,8478.0,1243.0,3253.0,0.0,2.0,382.0,145.0,0.0,123.0,0.0,0.0,0.0,0.0,8447.0,0.0,0.0,784.0,3.0,0.0,5.0,115.0,0.0,0.0,0.0,567.0,2482.0,13601.0,12445.0
173,CQISBG9BZX,20210124224500,8439.0,1136.0,3175.0,0.0,0.0,360.0,97.0,0.0,128.0,1.0,0.0,0.0,0.0,8496.0,0.0,0.0,764.0,2.0,0.0,1.0,119.0,0.0,0.0,0.0,524.0,2399.0,13409.0,12261.0
174,CQISBG5BZX,20210124224500,8455.0,1203.0,3108.0,0.0,0.0,364.0,90.0,0.0,130.0,0.0,0.0,1.0,0.0,8313.0,0.0,0.0,799.0,0.0,0.0,6.0,95.0,0.0,0.0,0.0,524.0,2309.0,13213.0,12195.0
175,CQISBG6BZX,20210124230000,7241.0,1088.0,2844.0,2.0,0.0,370.0,74.0,0.0,126.0,0.0,0.0,0.0,0.0,7205.0,0.0,0.0,716.0,0.0,0.0,18.0,87.0,0.0,0.0,0.0,542.0,2203.0,11714.0,10811.0
176,CQISBG8BZX,20210124230000,7346.0,1067.0,2820.0,2.0,1.0,347.0,81.0,0.0,114.0,0.0,0.0,1.0,0.0,7402.0,0.0,0.0,746.0,1.0,0.0,22.0,105.0,0.0,0.0,0.0,502.0,2207.0,11835.0,10938.0
177,CQISBG7BZX,20210124230000,7306.0,1085.0,3107.0,0.0,0.0,327.0,126.0,0.0,113.0,0.0,0.0,0.0,0.0,7455.0,0.0,0.0,720.0,2.0,0.0,1.0,127.0,0.0,0.0,0.0,471.0,2197.0,12219.0,10831.0
178,CQISBG9BZX,20210124230000,7152.0,1067.0,2883.0,0.0,0.0,344.0,90.0,0.0,135.0,1.0,0.0,3.0,0.0,7267.0,0.0,0.0,751.0,2.0,0.0,2.0,111.0,0.0,0.0,0.0,491.0,2124.0,11796.0,10643.0
179,CQISBG5BZX,20210124230000,7170.0,1038.0,2915.0,0.0,1.0,373.0,79.0,0.0,99.0,0.0,0.0,0.0,0.0,7358.0,0.0,0.0,690.0,2.0,0.0,0.0,85.0,0.0,0.0,0.0,469.0,2128.0,11869.0,10551.0
180,CQISBG6BZX,20210124231500,6232.0,905.0,2501.0,1.0,1.0,337.0,83.0,0.0,88.0,0.0,0.0,0.0,0.0,6243.0,0.0,0.0,626.0,0.0,0.0,17.0,71.0,0.0,0.0,0.0,468.0,1970.0,10162.0,9387.0
181,CQISBG8BZX,20210124231500,6080.0,970.0,2452.0,0.0,1.0,262.0,76.0,0.0,93.0,0.0,0.0,0.0,0.0,6255.0,0.0,0.0,683.0,1.0,0.0,23.0,82.0,0.0,0.0,0.0,467.0,1889.0,10111.0,9228.0
182,CQISBG7BZX,20210124231500,6075.0,858.0,2432.0,0.0,1.0,302.0,106.0,0.0,105.0,1.0,0.0,0.0,0.0,6134.0,0.0,0.0,595.0,0.0,0.0,5.0,77.0,0.0,0.0,0.0,442.0,1813.0,9940.0,9012.0
183,CQISBG9BZX,20210124231500,6186.0,908.0,2514.0,1.0,0.0,330.0,76.0,0.0,110.0,0.0,0.0,1.0,0.0,5915.0,0.0,0.0,654.0,2.0,0.0,0.0,115.0,0.0,0.0,0.0,387.0,1895.0,9856.0,9241.0
184,CQISBG5BZX,20210124231500,6102.0,852.0,2487.0,1.0,3.0,264.0,75.0,0.0,71.0,0.0,0.0,1.0,0.0,6192.0,0.0,0.0,556.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,431.0,1865.0,9948.0,9046.0
185,CQISBG6BZX,20210124233000,5240.0,787.0,2205.0,0.0,0.0,255.0,63.0,0.0,100.0,0.0,0.0,0.0,0.0,5364.0,0.0,0.0,596.0,2.0,0.0,13.0,69.0,0.0,0.0,0.0,382.0,1755.0,8775.0,8060.0
186,CQISBG8BZX,20210124233000,5287.0,832.0,2201.0,1.0,0.0,302.0,74.0,0.0,91.0,0.0,0.0,1.0,0.0,5384.0,0.0,0.0,607.0,0.0,0.0,21.0,87.0,0.0,0.0,0.0,383.0,1619.0,8889.0,8005.0
187,CQISBG7BZX,20210124233000,5172.0,816.0,2091.0,0.0,0.0,239.0,66.0,0.0,87.0,0.0,0.0,2.0,0.0,5310.0,0.0,0.0,516.0,3.0,0.0,0.0,90.0,0.0,0.0,0.0,347.0,1557.0,8613.0,7689.0
188,CQISBG9BZX,20210124233000,5361.0,781.0,2248.0,1.0,0.0,307.0,67.0,0.0,110.0,0.0,0.0,2.0,0.0,5322.0,0.0,0.0,526.0,1.0,0.0,2.0,66.0,0.0,0.0,0.0,372.0,1680.0,8838.0,8013.0
189,CQISBG5BZX,20210124233000,5250.0,774.0,2255.0,0.0,1.0,235.0,67.0,0.0,67.0,0.0,0.0,1.0,1.0,5275.0,0.0,0.0,569.0,0.0,0.0,4.0,69.0,0.0,0.0,0.0,318.0,1743.0,8676.0,7957.0
190,CQISBG6BZX,20210124234500,4641.0,641.0,1949.0,0.0,0.0,255.0,55.0,0.0,81.0,0.0,0.0,1.0,0.0,4681.0,0.0,0.0,507.0,0.0,0.0,13.0,88.0,0.0,0.0,0.0,297.0,1448.0,7665.0,6996.0
